2018 Star View: Medicare Report Card Master Table,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTRACT_ID,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,"HD1: Staying Healthy: Screenings, Tests and Vaccines",,,,,,,HD2: Managing Chronic (Long Term) Conditions,,,,,,,,,,,,,,HD3: Member Experience with Health Plan,,,,,,HD4: Member Complaints and Changes in the Health Plan's Performance,,,,HD5: Health Plan Customer Service,,,DD1: Drug Plan Customer Service,,,DD2: Member Complaints and Changes in the Drug Plan’s Performance,,,,DD3: Member Experience with the Drug Plan,,DD4: Drug Safety and Accuracy of Drug Pricing,,,,
H1951,Local CCP,"Humana Health Benefit Plan Of Louisiana, Inc.","Humana Health Benefit Plan of Louisiana, Inc.",Humana Inc.,4,4,2,4,4,3,5,4,4,5,5,2,4,5,5,4,4,3,4,5,3,4,2,5,4,4,5,5,5,3,4,2,3,4,5,5,3,5,5,3,5,5,4,5,3,4,3,4
H1961,Local CCP,"Peoples Health, Inc.",Peoples Health,"PH Holdings, LLC",4,5,3,4,3,2,5,4,5,5,5,5,5,4,5,5,3,3,2,5,3,4,2,5,4,5,5,5,5,4,5,5,5,5,5,5,4,5,5,4,5,4,4,5,3,4,4,5
H1969,Local CCP,Regence Blueshield Of Idaho,Regence BlueShield of Idaho,"Cambia Health Solutions, Inc.",2,1,2,Plan too new to be measured,Plan too new to be measured,3,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,2,4,2,Not enough data available,1,3,3,2,4,5,4,2,2,3,5,4,5,1,Not enough data available,Not enough data available,5,5,5,Not enough data available,5,4,5,3,4,5,5,4,4,4,4
H1977,Demo,"Upper Peninsula Health Plan, Llc",Upper Peninsula Health Plan (UPHP) MI Health Link,"DLP Marquette General Hospital, LLC",No data available,No data available,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,No data available,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,Not enough data available,No data available,Not enough data available,No data available,Not enough data available,Not enough data available,Not enough data available,Plan too small to be measured,Plan too small to be measured,No data available,No data available,No data available,No data available,No data available
H1994,Local CCP,"Selecthealth, Inc.",SelectHealth,"Intermountain Health Care, Inc.",3,4,2,3,4,4,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,3,5,4,3,2,4,3,4,4,4,4,4,2,5,5,5,5,3,5,5,5,5,5,4,5,5,5,5,2,4,5,3,4,4,4
H1997,Local CCP,Regence Blueshield,Regence BlueShield,"Cambia Health Solutions, Inc.",5,3,5,Plan too new to be measured,Plan too new to be measured,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,4,3,5,2,Not enough data available,1,5,4,4,3,4,4,4,2,5,5,3,5,4,5,5,5,5,5,Not enough data available,5,3,5,3,2,4,4,4,5,5,4
H2001,Local CCP,"Sierra Health And Life Insurance Company, Inc.",UnitedHealthcare,"UnitedHealth Group, Inc.",4,4,5,2,4,4,4,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,3,5,3,5,4,4,1,4,3,4,4,4,5,4,4,4,5,5,3,5,5,5,5,5,5,5,5,5,3,4,4,5,5,4,5,4,3
H2029,Local CCP,"Humana Insurance Of Puerto Rico, Inc.","Humana Insurance of Puerto Rico, Inc.",Humana Inc.,2,3,1,4,5,5,3,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Not enough data available,3,5,4,3,Not enough data available,Not enough data available,Not enough data available,2,2,1,1,Not enough data available,Not enough data available,3,2,3,2,3,2,5,3,5,5,5,Not enough data available,3,2,3,5,3,3,5,2,3,1,4
H2032,Local CCP,Insurance Company Of Scott And White,Baylor Scott & White Health Plan,Baylor Scott & White Holdings,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2034,Local CCP,"Community Care Health Plan, Inc.",Community Care,"Community Care, Inc.",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,Plan too small to be measured,5,5,5,5,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,4,Not enough data available,Not enough data available,Not enough data available,4,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,4,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,5,5,5,1
H2108,Local CCP,"Bravo Health Mid-atlantic, Inc.",Cigna-HealthSpring,CIGNA,3,4,3,2,4,2,5,4,4,4,5,3,3,4,4,3,2,2,2,4,3,2,3,2,2,1,2,3,3,1,3,2,2,Not enough data available,Not enough data available,4,3,3,3,1,3,2,1,4,2,2,2,4
H2150,1876 Cost,Kaiser Fndn Hp Of The Mid-atlantic Sts,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",5,5,5,5,4,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,5,5,5,4,2,3,Plan not required to report measure,Plan not required to report measure,4,4,3,4,5,3,4,5,5,4,5,5,Plan not required to report measure,Plan not required to report measure,5,Not enough data available,4,5,5,5,5,4,5,4,5,5,5
H2161,Local CCP,"Upper Peninsula Health Plan, Llc",Upper Peninsula Health Plan,"DLP Marquette General Hospital, LLC",Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,4,4,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available,Plan too small to be measured,Plan too small to be measured,5,2,5,4,4
H2168,Local CCP,Village Senior Services Corporation,VillageCareMAX,"Village Care of New York, Inc.",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,4,4,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
H2171,Local CCP,"Care N' Care Insurance Company, Inc.",Care N' Care Insurance Company,North Texas Specialty Physicians,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too new to be measured,Plan too new to be measured,No data available,Plan too small to be measured,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,No data available,No data available,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Plan too small to be measured,Not enough data available,Not enough data available,5,Not enough data available,Not enough data available,Not enough data available,5,5,Not enough data available,Not enough data available,Not enough data available,Not enough data available,5,Not enough data available,Plan too small to be measured,Plan too small to be measured,4,3,3,3,Not enough data available
H2172,Local CCP,Kaiser Fdtn Hlth Plan Of The Mid-atlantic States,Kaiser Permanente,"Kaiser Foundation Health Plan, Inc.",5,5,5,5,4,5,5,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,Plan not required to report measure,4,5,5,5,5,4,2,3,Plan not required to report measure,Plan not required to report measure,4,4,3,4,5,3,4,5,5,4,5,5,Plan not required to report measure,Plan not required to report measure,5,Not enough data available,4,5,5,5,5,4,5,4,5,5,5
H2174,Local CCP,Trillium Community Health Plan,Trillium Medicare Advantage,Centene Corporation,2,3,3,4,5,1,4,3,2,3,4,Not enough data available,4,3,3,3,3,3,Not enough data available,3,3,2,3,3,2,2,2,5,5,5,4,4,5,4,5,3,1,5,5,5,2,3,1,4,3,3,4,4
H2185,Local CCP,"Lifeworks Advantage, Llc",LifeWorks Advantage (HMO SNP),"MFA Lifeworks, LLC",Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,5,5,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured,Plan too new to be measured
